scheme_code,scheme_name,category
151843,Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW,Other
151850,Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW,Other
151849,Bajaj Finserv Overnight Fund - Direct Plan - Growth,Other
151845,Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW,Other
151844,Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW,Other
151852,Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW,Other
151847,Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW,Other
151851,Bajaj Finserv Overnight Fund - Regular Plan - Growth,Other
151848,Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW,Other
151846,Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW,Other
146190,BANDHAN Overnight Fund - Direct Plan - Daily IDCW,Other
146191,BANDHAN Overnight Fund - Direct Plan - Growth,Other
146183,BANDHAN Overnight Fund - Direct Plan - Monthly IDCW,Other
146184,BANDHAN Overnight Fund - Direct Plan - Periodic IDCW,Other
146192,BANDHAN Overnight Fund - Direct Plan - Weekly IDCW,Other
146188,BANDHAN Overnight Fund - Regular Plan - Daily IDCW,Other
146187,BANDHAN Overnight Fund - Regular Plan - Growth,Other
146185,BANDHAN Overnight Fund - Regular Plan - Monthly IDCW,Other
146189,BANDHAN Overnight Fund - Regular Plan - Weekly IDCW,Other
146186,BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW,Other
147951,BANK OF INDIA Overnight Fund Direct Plan Growth,Other
147952,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,Other
147948,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,Other
147950,BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW,Other
147936,BANK OF INDIA Overnight Fund Regular Plan Growth,Other
147953,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,Other
147949,BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW,Other
147947,BANK OF INDIA Overnight Fund Regular Plan- Weekly IDCW,Other
149412,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years,Other
149414,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years,Other
149415,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years,Other
149413,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years,Other
147197,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW,Other
147196,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,Other
147195,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,Other
149988,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years,Other
149991,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,Other
149990,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years,Other
149989,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years,Other
147194,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW,Other
147193,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth,Other
147198,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW,Other
147532,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),Other
147531,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,Other
147533,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),Other
147534,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION,Other
146062,DSP Overnight Fund - Direct Plan - Growth,Other
146065,DSP Overnight Fund - Direct Plan - IDCW - Daily,Other
146064,DSP Overnight Fund - Direct Plan - IDCW - Weekly,Other
146061,DSP Overnight Fund - Regular Plan - Growth,Other
146066,DSP Overnight Fund - Regular Plan - IDCW - Daily,Other
146063,DSP Overnight Fund - Regular Plan - IDCW - Weekly,Other
149313,Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund),Other
149312,Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund),Other
149311,Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund),Other
149310,Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund),Other
147551,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,Other
147557,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,Other
147550,Edelweiss Overnight Fund - Direct Plan - Fortnightly - IDCW Option,Other
147570,Edelweiss Overnight Fund - Direct Plan - Growth,Other
147554,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Other
147558,Edelweiss Overnight Fund - Direct Plan - Weekly - IDCW Option,Other
147556,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,Other
147552,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Other
147549,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,Other
147569,Edelweiss Overnight Fund - Regular Plan - Growth,Other
147555,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Other
147553,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Other
149476,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,Other
149477,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,Other
149479,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,Other
149478,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,Other
147215,Franklin India Overnight Fund - Daily Dividend Plan - Daily - IDCW,Other
147212,Franklin India Overnight Fund - Direct Daily Dividend Plan - Daily - IDCW,Other
147211,Franklin India Overnight Fund - Direct Weekly Dividend Plan - Weekly - IDCW,Other
147216,Franklin India Overnight Fund - Weekly Dividend Plan - Weekly - IDCW,Other
147213,Franklin India Overnight fund- Growth,Other
147214,Franklin India Overnight Fund- Growth - Direct,Other
149445,Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan,Other
149443,Franklin India Overnight Fund- Unclaimed IDCW Plan,Other
149444,Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan,Other
149446,Franklin India Overnight Fund- Unclaimed Redemption Plan,Other
147458,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),Other
147452,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
147450,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,Other
147453,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
147451,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
147455,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),Other
147457,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
147454,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option,Other
147459,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
147456,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Other
149394,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years,Other
149393,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years,Other
149396,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years,Other
149395,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years,Other
119109,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,Other
101996,HDFC Overnight Fund - Growth Option,Other
119110,HDFC Overnight Fund - Growth Option - Direct Plan,Other
101997,HDFC Overnight Fund - IDCW Option (Daily),Other
Helios Mutual Fund,,Other
152151,Helios Overnight Fund - Direct Plan - Daily IDCW Option,Other
152152,Helios Overnight Fund - Direct Plan - Growth Option,Other
152154,Helios Overnight Fund - Regular Plan - Daily IDCW Option,Other
152153,Helios Overnight Fund - Regular Plan - Growth Option,Other
147291,HSBC Overnight Fund - Direct Daily IDCW,Other
147287,HSBC Overnight Fund - Direct Growth,Other
147300,HSBC Overnight Fund - Direct Monthly IDCW,Other
147296,HSBC Overnight Fund - Direct Weekly IDCW,Other
147289,HSBC Overnight Fund - Regular Daily IDCW,Other
147290,HSBC Overnight Fund - Regular Growth,Other
147301,HSBC Overnight Fund - Regular Monthly IDCW,Other
147288,HSBC Overnight Fund - Regular Weekly IDCW,Other
150501,HSBC Overnight Fund - Unclaimed IDCW Above three years,Other
150499,HSBC Overnight Fund - Unclaimed IDCW Below three years,Other
150500,HSBC Overnight Fund - Unclaimed Redemption above three years,Other
150502,HSBC Overnight Fund - Unclaimed Redemption Below three years,Other
145546,ICICI Prudential Overnight Fund - Annual IDCW,Other
145547,ICICI Prudential Overnight Fund - Daily IDCW,Other
145550,ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW,Other
145537,ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW,Other
145541,ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW,Other
145536,ICICI Prudential Overnight Fund - Direct Plan - Growth,Other
145545,ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW,Other
145542,ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW,Other
145544,ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW,Other
149411,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme,Other
149408,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,Other
149409,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme,Other
149410,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme,Other
145539,ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW,Other
145540,ICICI Prudential Overnight Fund - Fortnightly IDCW,Other
145535,ICICI Prudential Overnight Fund - Growth,Other
145549,ICICI Prudential Overnight Fund - Half Yearly IDCW,Other
145548,ICICI Prudential Overnight Fund - Monthly IDCW,Other
145543,ICICI Prudential Overnight Fund - Quarterly IDCW,Other
145538,ICICI Prudential Overnight Fund - Weekly IDCW,Other
147884,Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment),Other
147883,Invesco India Overnight Fund - Direct Plan - Growth,Other
147886,Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Other
147885,Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment),Other
147880,Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment),Other
147878,Invesco India Overnight Fund - Regular Plan - Growth,Other
147879,Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Other
147881,Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment),Other
147707,ITI Overnight Fund - Direct Plan - Annual IDCW Option,Other
147708,ITI Overnight Fund - Direct Plan - Daily IDCW Option,Other
147710,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,Other
147713,ITI Overnight Fund - Direct Plan - Growth Option,Other
147717,ITI Overnight Fund - Direct Plan - Monthly IDCW Option,Other
147711,ITI Overnight Fund - Direct Plan - Weekly IDCW option,Other
147715,ITI Overnight Fund - Regular Plan - Annual IDCW Option,Other
147709,ITI Overnight Fund - Regular Plan - Daily IDCW Option,Other
147716,ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option,Other
147714,ITI Overnight Fund - Regular Plan - Growth Option,Other
147718,ITI Overnight Fund - Regular Plan - Monthly IDCW Option,Other
147712,ITI Overnight Fund - Regular Plan - Weekly IDCW Option,Other
153650,JioBlackRock Overnight Fund - Direct Plan - Growth Option,Other
154070,JioBlackRock Overnight Fund - Unclaimed Redemption - Upto 3 years - Growth Option,Other
147838,JM Overnight Fund (Direct) - Daily IDCW,Other
147835,JM Overnight Fund (Direct) - Weekly IDCW,Other
147839,JM Overnight Fund (Regular) - Daily IDCW,Other
147836,JM Overnight Fund (Regular) - Growth,Other
147834,JM Overnight Fund (Regular) - Weekly IDCW,Other
147837,JM Overnight Fund - (Direct) - Growth,Other
149828,JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan,Other
149827,JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan,Other
149829,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,Other
149826,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,Other
146141,Kotak Overnight Fund -Direct Plan-Growth Option,Other
146142,Kotak Overnight Fund -Regular plan-Growth Option,Other
146140,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,Other
146138,Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,Other
147516,LIC MF Overnight Fund-Direct Plan-Daily IDCW,Other
147515,LIC MF Overnight Fund-Direct Plan-Growth,Other
147513,LIC MF Overnight Fund-Direct Plan-IDCW,Other
147514,LIC MF Overnight Fund-Direct Plan-Weekly IDCW,Other
147517,LIC MF Overnight Fund-Regular Plan-Daily IDCW,Other
147519,LIC MF Overnight Fund-Regular Plan-Growth,Other
147512,LIC MF Overnight Fund-Regular Plan-IDCW,Other
147518,LIC MF Overnight Fund-Regular Plan-Weekly IDCW,Other
147563,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Other
147564,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Other
147566,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Other
147565,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Other
149471,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years,Other
149470,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years,Other
147737,Mirae Asset Overnight Fund Direct Daily IDCW,Other
147738,Mirae Asset Overnight Fund Direct Monthly IDCW,Other
147736,Mirae Asset Overnight Fund Direct Plan Growth,Other
147740,Mirae Asset Overnight Fund Direct Weekly IDCW,Other
147743,Mirae Asset Overnight Fund Regular Daily  IDCW ,Other
147742,Mirae Asset Overnight Fund Regular Monthly IDCW,Other
147739,Mirae Asset Overnight Fund Regular Plan Growth,Other
147741,Mirae Asset Overnight Fund Regular Weekly IDCW,Other
145830,NIPPON INDIA OVERNIGHT FUND - DAILY IDCW Option,Other
145812,NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - DAILY IDCW Option,Other
145810,Nippon India Overnight Fund - Direct Plan - Growth Option,Other
145824,NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - MONTHLY IDCW Option,Other
145825,NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - QUARTERLY IDCW Option,Other
145823,NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - WEEKLY IDCW Option,Other
145827,NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW Option,Other
145833,NIPPON INDIA OVERNIGHT FUND - QUARTERLY IDCW Option,Other
145811,Nippon India Overnight Fund - Regular Plan - Growth Option,Other
145826,NIPPON INDIA OVERNIGHT FUND - WEEKLY IDCW Option,Other
NJ Mutual Fund,,Other
150369,NJ Overnight Fund - Direct Plan - Growth Option,Other
150368,NJ Overnight Fund - Regular Plan - Growth Option,Other
152116,NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years,Other
147605,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,Other
147606,PGIM India Overnight Fund - Direct Plan - Growth Option,Other
147608,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option,Other
147609,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option,Other
147607,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option,Other
147600,PGIM India Overnight Fund - Regular Plan- Growth Option,Other
151190,quant Overnight Fund - Growth Option - Direct Plan,Other
151195,quant Overnight Fund - Growth Option - Regular Plan,Other
151193,quant Overnight Fund - IDCW Option - Direct Plan,Other
151191,quant Overnight Fund - IDCW Option - Regular Plan,Other
154083,quant Overnight Fund - Unclaimed IDCW Greater than 3 years,Other
154086,quant Overnight Fund - Unclaimed IDCW Less than 3 years,Other
154085,quant Overnight Fund - Unclaimed Redemption Greater than 3 years,Other
154084,quant Overnight Fund - Unclaimed Redemption Less than 3 years,Other
Samco Mutual Fund,,Other
150631,Samco Overnight Fund - Direct Plan - Growth Option,Other
150632,Samco Overnight Fund - Regular Plan - Growth Option,Other
153021,Samco Overnight Fund - Unclaimed Redemption Upto 3 years,Other
119831,SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),Other
119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,Other
119832,SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Other
114297,SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),Other
